タイトル,レビュー,カテゴリー,星数,参考になった数,生成元ID
　,"　
購入した中古の洋服は「状態が良い」とのことでしたが、届いてみると明らかに使用感があり、ほつれやシミが目立っていました。商品の詳細な状態を確認せずに購入した自分が悪いのですが、もう少し丁寧にクリーニングされていることを期待していました。",6,2.5,0,203
　,"　
電子レンジをオンラインで購入した際、「良好な状態」とのレビューが多数ありましたが、実際に届いた商品は外観に小さな傷がいくつかありました。動作には問題ありませんが、見た目に不満が残り、やっぱり新品を買った方が良かったかなと考えています。",6,2.5,0,203
　,"　
商品の状態は良好で、特に問題は感じませんでしたが、使い方が少し難しいと感じました。全体的に満足していますが、もう少し説明書が詳しいと助かります。","1,6",2.5,0,258
　,"　
商品が届いた時点で、傷や汚れは見当たらず、状態は良いと思います。ただ、思っていたよりもサイズが大きかったため、少し使いづらいと感じています。","1,6",2.5,0,258
　,"　
商品が届いた時点で、表面に小さな傷がいくつかありましたが、特に機能面での問題はなく、今のところは使えています。","1,6",2.5,0,266
　,"　
注文した靴は、色違いが届いてしまい、少しがっかりしましたが、履き心地には満足しています。","1,6",2.5,0,266
　,"　
配送は迅速でしたが、届いた時にパッケージが少し傷んでいました。商品自体には問題はなかったものの、もう少し丁寧に扱って欲しいと思いました。","6,7",2.5,0,287
　,"　
商品が届いた時、外箱に少し傷がありましたが、中身は問題なく、全体的に状態は良好でした。特に機能面や使い勝手については触れていないので、この評価が適切だと思います。",6,2.5,0,311
　,"　
このシャツは状態が良いと思いますが、特に目立つ特徴もなく、普通の生地でした。値段が安かったので、まあこんなものかなという感じです。","3,6",2.5,0,317
　,"　
こちらの掃除機は、見た目はきれいですが、使い勝手については特に何も感じませんでした。配送は速かったですが、機能面についての満足度は低いです。","1,6,7",2.5,0,317
　,"　
商品のデザインは気に入っていますが、色合いが思っていたよりも暗かったです。全体的には問題なく使えていますが、ちょっとした傷がありました。","1,6",2.5,0,336
　,"　
商品は非常に良い状態でしたが、思っていたよりもサイズが小さくて驚きました。配送も早くて助かりましたが、もう少しサイズ感について詳しく書いて欲しかったです。","1,6,7",2.5,0,339
　,"　
新しく購入した衣類は、色合いが写真と少し違っていましたが、全体的には満足しています。商品の状態は良好でしたが、洗濯後の縮みについての情報があればよかったと思います。","1,6",2.5,0,339
　,"　
こちらのシャツは中古で購入しましたが、状態が非常に良く、目立った傷や汚れもありませんでした。ただ、サイズ感が少し大きかったのが残念です。","1,6",2.5,0,348
　,"　
このスマートフォンを購入したところ、外観はきれいで特に問題はありませんが、バッテリーの持ちが思ったよりも悪いと感じました。配送もスムーズでしたが、機能面についてはあまり触れられていません。","1,6,7",2.5,0,348
　,"　
商品が届いたときは、外箱に少し傷がありましたが、中身は問題なく使えています。特に機能面に不満はなく、普通に使えるので特に気にしていません。","1,6",2.5,0,384
　,"　
購入したシャツが届いたとき、タグが外れていたのが気になりましたが、色合いやデザインには満足しています。使用感も良好で、特に問題なく着用できています。","1,6",2.5,0,384
　,"　
商品の状態については特に問題はありませんでしたが、配送時の対応が少し遅れたのが残念でした。全体的に見て、商品自体は良好です。","6,7",2.5,0,411
　,"　
使用感はまずまずで、デザインも悪くないですが、やはり商品状態に関する説明が不足していたのが気になりました。簡易なレビューでは伝わらない部分が多いと感じます。","1,6",2.5,0,411
　,"　
商品が届いたとき、外観は綺麗でしたが、タグが外れていて少し残念でした。全体的には悪くないと思いますが、もう少し丁寧な包装をしてほしいです。",6,2.5,0,455
　,"　
商品が届いた時はとても良い状態でしたが、使っているうちに少し傷がついてしまいました。全体的には満足ですが、もう少し耐久性があればと思います。","1,6",2.5,0,488
　,"　
色は気に入っていますが、箱から出した時に少し汚れがありました。機能面については特に問題なく、普通に使えていますが、もう少し高級感があったら良かったです。","1,6",2.5,0,488
　,"　
商品自体は特に問題ないが、靴のヒール部分に小さな傷がついていたのが残念だった。",6,2.5,0,494
　,"　
使用感は悪くないが、ジャケットの袖口にほつれが見つかり、少し気になってしまった。",6,2.5,0,494
　,"　
商品が届いた際に、パッケージに傷がついていましたが、中身には問題がなかったので、そのまま使用することにしました。ただ、全体的に商品に対する満足感は薄れました。",6,2.5,0,498
