タイトル,レビュー,カテゴリー,星数,参考になった数,生成元ID
　,"　
電気代がほとんどかからないため、こちらを購入しました。コンパクトでありながら風量が強いだけでなく、微風も出せるのが良いです。以前の扇風機が場所を取りすぎていたことを思うと、このサイズがとても便利に感じます。","1,2",2.5,0,592
　,"　
日本製だから、全く問題がありません。",2,2.5,0,596
　,"　
問題は一切なく、やはり日本製品は信頼できます。",2,2.5,0,596
　,"　
日本製のため、まったく問題がないと言えます。",2,2.5,0,596
　,"　
風量は心もとないが、フル稼働させています。欠点としては、風が強いのが欲しいなら通常の扇風機を選ぶべきです。また、扇風機とは異なる音がして、古い家では夜寝るときに気になりました。予想以上に背が低く、開けたときに少し後悔しました。","1,2,4",2.5,0,599
　,"　
利点は、やはり首振り機能が優れていることです。同じ価格帯の他製品と比べて、動く範囲に無駄がないように感じます。コンパクトなサイズで、質感もしっかりしています。","1,2,3",2.5,0,599
　,"　
昔ながらの扇風機を購入しましたが、我が家には縦型の扇風機もあります。それでも、使いやすさが気に入っており、心地よい風に大満足です！","1,2",2.5,0,602
　,"　
我が家には縦型の扇風機もありますが、使いやすさから昔ながらの扇風機を選んで購入しました。気持ち良い風が感じられ、とても満足しています！","1,2",2.5,0,602
　,"　
縦型の扇風機も持っていますが、やはり使いやすさで昔ながらの扇風機を購入しました。心地よい風が吹いて、非常に満足しています！","1,2",2.5,0,602
　,"　
リビング（10畳）と続き間（5畳）の空気をよりよく循環させるために、サーキュレーター兼扇風機を購入しました。これまではタワーファンを使用していましたが、上下首振り機能があるため、天井にある空気までしっかりと循環できる点が気に入りました。リビング用の扇風機としては羽が小さいかなとも思いましたが、冷房効率を上げるには十分なパワーがあります。","1,2,4",2.5,0,610
　,"　
サーキュレーターと扇風機の両方の機能を持つ商品をリビングのために購入しました。10畳のリビングと5畳の続き間の空気を混ぜるために選択し、タワーファンからの乗り換えです。上下に首を振る機能があり、天井付近の空気も取り込むことができるため、期待以上の効果を感じています。リビングで使用するには羽が小さいかもしれませんが、冷房の効率を上げていると実感しています。","1,2,4",2.5,0,610
　,"　
普通に良い商品で、某ラジオ通販サイトよりも安く購入できました。","2,3",2.5,0,611
　,"　
やっと壁掛け扇風機を交換しました。６月に購入したシャープのモデルを、７月に入り暑さを感じて取り替えました。以前から台所で使っているのですが、シャープのＰＪ－Ｐ３ＡＫは羽の角度やモーターのおかげか、中弱の風音が静かで、以前のものよりも快適です。プラズマクラスターの効果についてはまだ分かりませんが、使用してから半月ほどの個人的な感想です。","1,2",2.5,0,618
　,"　
壁掛け扇風機をやっと交換しました。６月に購入したシャープの扇風機を、７月に入って暑さが増したため取り替えました。長い間台所で使用しているのですが、シャープのＰＪ－Ｐ３ＡＫは羽の角度が良いのか、モーターの性能が優れているのか、中弱の風音が前のものと比べて静かです。プラズマクラスターの効果はまだ実感していませんが、使用しているのはまだ半月程度のため、私の個人的な意見です。","1,2",2.5,0,618
　,"　
壁掛け扇風機をやっと新しいものにしました。６月に買ったシャープの扇風機を、７月に入ってからの暑さに耐えかねて交換しました。以前から台所で使用しているのですが、シャープのＰＪ－Ｐ３ＡＫは羽の角度やモーターの性能が良いのか、中弱の風音がかなり静かです。プラズマクラスターの効果はまだ確認できていませんが、個人的な感想としては使用開始から半月ぐらいのものです。","1,2",2.5,0,618
　,"　
組み立てがしやすく、静音性があり、コンパクトな梱包が印象的でした。扇風機は耐久性に優れているため、20年前の製品と比べると、また20年使えそうです。","1,2",2.5,0,632
　,"　
20年前の扇風機と比較すると、静かで梱包が小さく、組み立てがとても簡単でした。この製品も20年持ちそうな気がします。","1,2",2.5,0,632
　,"　
組み立てが簡単で、静かに動作し、梱包もコンパクトでした。扇風機は長持ちするので、20年前のものと比べてまた20年使えるのではないでしょうか。","1,2",2.5,0,632
　,"　
エアコンよりも扇風機の方が使い勝手が良いと思います。","1,2",2.5,0,644
　,"　
説明書をしっかり確認しなかったのも影響していますが、風量の調節がイマイチでした。リズム風とその中間の設定があれば良かったと思います。前に購入した他のメーカーの製品の方が私には合っていました。","1,2",2.5,0,651
　,"　
説明を十分に読まなかったのが原因かもしれませんが、風量調整があまり満足できませんでした。リズム風とその中間の選択肢があれば良かったです。前回買った他社の製品の方が私には適していました。","1,2",2.5,0,651
　,"　
説明をよく理解していなかったのも影響していますが、風の強さの調整が微妙でした。リズム風とその間の設定が欲しかったです。以前に購入した他のブランドの方が私には優れていました。","1,2",2.5,0,651
　,"　
静かでサイズ感も良く、リモコンの操作も快適なので、全型番のH3ASがこの型番に変更されたのを見て注文しました。前の型番もまだ使っていますが、ほぼ同じものが手に入って嬉しいです。","1,2",2.5,0,652
　,"　
この型番に変更された全型番のH3ASを注文しましたが、前の型番も引き続き使用しています。静かでサイズ感や風の強さ、リモコンの使いやすさが気に入っているので、ほぼ同じ製品があったのは良かったです。","1,2",2.5,0,652
　,"　
前の型番はまだ使っていますが、全型番のH3ASがこの型番に変わったので注文しました。静かでサイズ感も良く、風の強さやリモコンの使い勝手が気に入っていて、ほぼ同じものが見つかってよかったです。","1,2",2.5,0,652
　,"　
本体は軽量で、音も静かで、柔らかな風が広がります。前に使っていたものより少し低めですが、操作は簡単で風の強さは3段階に調整できます。見た目は清潔感があり、もう少し高さがあれば良かったと思いますが、高さ調整用の棒が不安定で壊れないか心配です。","1,2",2.5,0,654
　,"　
風が柔らかく、静かな音で、本体が軽いのが特徴です。以前使用していたものよりも低めのデザインで、風の強さは3段階にシンプルに調整できます。清潔感のある見た目ですが、高さがもう少しあれば良かったと思いつつ、高さ調整の棒が不安定で壊れやしないか気になります。","1,2",2.5,0,654
　,"　
軽量で静かな本体から柔らかな風が広がり、操作もシンプルで風の強さは3段階に調整可能です。以前の製品よりも低いデザインですが、見た目の清潔感はあります。もう少し高さがあると良かったかもしれませんが、高さ調整の棒がグラついていて壊れるのではないかと心配です。","1,2",2.5,0,654
　,"　
思ったよりも静かな運転音で、寝室で使用していても全く気になりません。ただし、青色の運転サインやタイマーランプは消えないため、気になる人には不向きかもしれません。気に入ったので、リビング用にもう一台購入しましたが、ちょうどキャンペーン中でお得に買えたのはラッキーでした。他のメーカーの扇風機も同じくらいの価格で購入しましたが、やはりシャープの方が性能が良いと感じました。","1,2,3,4",2.5,0,673
　,"　
寝室用に購入したこの商品は、思ったよりも運転音が静かで、睡眠中でも全然気になりません。ただし、青い運転サインとタイマーランプが消えないため、それが気になる方には注意が必要です。とても満足したので、リビング用に追加で一台購入しましたが、キャンペーン中でお得に手に入れられました。他社製の扇風機も同じくらいの価格で購入しましたが、シャープ製の方が明らかに優れていました。","1,2,3,4",2.5,0,673
　,"　
静かな運転音のおかげで、寝室で使っていますが全く気になりません。ただ、青色の運転サインやタイマーランプが消えない点は、気にする人には不満かもしれません。満足しているので、リビング用にも追加購入しましたが、キャンペーン中で安く手に入れられて良かったです。別のメーカーの扇風機もほぼ同じ価格で購入したものの、やはりシャープ製の方が優れていると思いました。","1,2,3,4",2.5,0,673
　,"　
部屋で使うためにコード式を選んで購入したのですが、前のモデルは本体の裏にコードを巻き付けて使うと簡単に外せたのに、今回はただぶら下がっているだけなのが残念です。壁掛け機能があるのだから、もう少し工夫が欲しいですね。","1,2",2.5,0,708
　,"　
コード式の方が部屋で使いやすいと思い購入しましたが、前の製品は本体の裏にコードを巻き付けて簡単に外せたのに、今回はただぶら下がっているだけで少しがっかりしています。壁掛け仕様なのだから、もっと使いやすくできないでしょうか？","1,2",2.5,0,708
　,"　
壁掛けの機能があるので、部屋で使うためにコード式を選んで購入したのですが、以前のモデルは本体の裏に巻き付けて簡単に外せる仕組みだったのに、今回はコードがただぶら下がっているだけで残念です。もう少し改善があればいいなと思います。","1,2",2.5,0,708
　,"　
これまで高価な商品ばかりを選んでいましたが、耐久性や軽さ、コストパフォーマンスを考慮してこの商品を購入しました。価格は以前のものの8分の1です。軽くて吸引力も悪くないので、8回買い替える方が良いかもしれませんね。今後も利用していきたいと思います。","1,2,3",2.5,0,716
　,"　
高価なアイテムばかりを買っていましたが、耐久性や軽さ、そしてコストパフォーマンスを考えてこの商品を選びました。価格はこれまでの8分の1です。軽くて吸引力もまずまずなので、8回買い替える方が得策かもしれません。今後もリピートしようと思います。","1,2,3",2.5,0,716
　,"　
これまでは高額な商品を購入していましたが、耐久性、軽さ、コストパフォーマンスを考えてこちらを選びました。値段は以前の商品の8分の1です。軽量で吸引力もまずまずなので、8回買い替えるのも良いかもしれません。これからも使い続けたいと思います。","1,2,3",2.5,0,716
　,"　
とても満足しています。これまでコードレス掃除機を使っていて、バッテリーを何度か交換してきましたが、その費用が気になり、買い替えることにしました。最初は電源コードが煩わしいかと思いましたが、実際にはそれほど気にならず、吸引力も以前と同等かそれ以上で、音も静かです。これからはバッテリーの心配をせずに掃除ができるので、購入して良かったです。","1,2",2.5,0,743
　,"　
非常に気に入っています。以前はコードレス掃除機を使い、バッテリーを数回交換しながら使っていましたが、バッテリーのコストが無視できないため、思い切って買い替えることにしました。最初は電源コードが気になると思いましたが、実際にはあまり気にならず、吸引力も以前と同じかそれ以上ですし、音も静かです。これからはバッテリーを気にせずに掃除ができるので、購入して良かったです。","1,2",2.5,0,743
　,"　
とても満足しています。コードレス掃除機をずっと使用していて、バッテリーを何度か交換した結果、そのコストが無視できなくなり、買い替えることに決めました。電源コードが邪魔になるかなと心配していましたが、それほど気にならず、吸引力も以前以上で、音も静かです。これからはバッテリーを心配せずに掃除ができるので、本当に買って良かったです。","1,2",2.5,0,743
　,"　
パワーは控えめで、コードレスのバッテリー寿命が切れると製品も使えなくなるため、私はあえてコード式を選びましたが、一般的にはコード式の方が強力なはずなのに、期待外れの吸引力にがっかりしました。製品の作りも華奢で、すぐに壊れそうです。まあ、価格に見合った品質と言えるでしょう。","1,2,3",2.5,0,747
　,"　
コードレス掃除機はバッテリーが寿命を迎えると使えなくなるので、敢えてコード式を選びましたが、思ったほどの吸引力はなく、失望しました。さらに、製品自体も少し華奢で、壊れるのが心配です。値段なりの性能かもしれませんね。","1,2,3",2.5,0,747
　,"　
以前使っていた掃除機の中では、30年前に1万円で購入した紙パック式掃除機が最もパワフルで、今の製品にはがっかりしています。コード式を選んだのですが、収納がスマートにできないのが難点です。製品の造りも弱々しく、すぐに壊れそうな気がします。","1,2,3",2.5,0,747
　,"　
３代目を購入しました。１代目は10年間使ったものの、２代目はわずか2年で壊れてしまいました。毎日使用するアイテムのため、修理の待ち時間が耐えられず、廉価版の２代目には耐久性に不安があるものの、価格が手頃だったので購入しました。耐久性に期待しています。","2,3",2.5,0,198
　,"　
３代目を手に入れました。初代は10年持ちましたが、２代目は2年で壊れてしまいました。毎日使うので修理を待つことができず、耐久性に疑問を感じつつも、価格が魅力的だったため購入しました。今回は耐久性に期待したいです。","2,3",2.5,0,198
　,"　
３代目を買いました。初代は10年間使えたのに、２代目はたったの2年で壊れました。毎日使うものなので修理を待つ余裕がなく、廉価版の２代目には耐久性の不安があったものの、安さに惹かれて購入しました。耐久性があることを願っています。","2,3",2.5,0,198
　,"　
値段が手頃で気軽に使えるのが魅力的で、毎日愛用しています。洗いやすくて使いやすいです。前のモデルは3年でモーターが壊れたため、この製品に買い替えました。","1,2,3",2.5,0,325
　,"　
手頃な価格で使いやすく、毎日利用しています。洗いやすさもあり、非常に便利です。以前のモデルは3年でモーターが故障したので、本商品に変更しました。","1,2,3",2.5,0,325
　,"　
この製品は価格が高くなく、気軽に使える点が素晴らしいです。毎日使用しており、洗いやすくて使いやすいです。前のモデルはモーターが3年で動かなくなったため、こちらに買い替えました。","1,2,3",2.5,0,325
　,"　
コストパフォーマンスが素晴らしいです。自宅で豆や粉を用意すれば、リーズナブルに美味しいコーヒーをいつでも楽しめるのが最高ですね。以前使っていたデロンギは、自動で水やコーヒーの量を調整してくれる便利なものでしたが、定期的なメンテナンスや複雑な清掃が面倒でした。それに対して、パナ製品は手入れが簡単で、コーヒー豆さえあれば手軽に美味しいコーヒーを楽しめるのが本当に嬉しいです。","1,2,3",2.5,0,294
　,"　
自宅で美味しいコーヒーを手軽に楽しめるのは、コスパが良いからです。豆や粉を買うだけで、リーズナブルにいつでも飲めるのは最高です。以前はデロンギを使用していましたが、自動調整機能がある一方で、メンテナンスや清掃が面倒でした。それに比べて、当社のパナ製品は手入れが簡単で、コーヒー豆さえあれば安価で美味しいコーヒーが楽しめるのがありがたいですね。","1,2,3",2.5,0,294
　,"　
コスパが良くて嬉しいです。豆や粉を用意すれば、自宅でリーズナブルに美味しいコーヒーがいつでも楽しめるのが最高です。以前はデロンギを使っていましたが、自動で淹れてくれるものの、メンテナンスや清掃が手間でした。それに比べて、パナの商品は手入れが楽で、コーヒー豆さえあれば安価で美味しいコーヒーを楽しめるのが本当にありがたいです。","1,2,3",2.5,0,294
　,"　
余計な機能がない「全自動」コーヒーメーカーとして、この商品は本当に素晴らしいです！20年間愛用していたNational製NC-A25からの買い替えで、非常に満足しています。

他のメーカーの製品には1杯や2杯分の豆を自動で計量するものがありますが、それは私にとって全自動とは言えません。また、お湯が注がれる様子を見られる機能もありますが、そんなことを見たい人は自分でネルドリップするでしょう。この機種は、私の好みに合ったコーヒーを「全自動」で作ってくれるので、本当に満足しています。ただし、いくつかの点については改善が必要だと思います。

まず、全自動を選ぶ理由は”豆”から入れたいからですが、なぜか”粉”のコースもあります。しかも、”豆”と”粉”のボタンが同じサイズで表示も同じなので、朝の寝ぼけた状態では区別が難しいです。ボタンを大きくしたり色分けをして、わかりやすくしてほしいですね。次に、フィルターの上蓋ですが、きちんとセットしないとコーヒーがあふれてしまいます。そのために”つまみ”が追加されましたが、私は指でしっかりとセットするので必要ありません。また、水タンクにフィルターが付いていますが、全自動を選ぶ人は浄水器や美味しい水を使っていると思います。細かい仕上がりの選択肢もたくさんありますが、濃さを調整するのは豆の量で十分です。

文句が多くなりましたが、私にとってこの全自動コーヒーメーカーは唯一無二の存在です。朝にフィルター、豆、水をセットして、”豆”ボタンを押すだけで、自分の好きなコーヒーが自動で作れます。

全自動コーヒーメーカーの完成形だと思います。購入する価値ありです！

---","1,2,4",2.5,0,366
　,"　
シンプルで余計な機能がない「全自動」コーヒーメーカーの決定版です！20年間使っていたNational製NC-A25からの買い替えで、非常に満足しています。

他社の製品には1杯分や2杯分の豆を勝手に計量するものがありますが、私にとってはそれは全自動とは言えません。また、お湯がどのように注がれるかを見る機能もありますが、そんなのを見たい人はネルドリップを選ぶでしょう。こちらの製品は、私の好みに合わせたコーヒーを「全自動」で作ってくれるので、本当に満足しています。ただし、いくつか改善点があります。

まず、全自動を選ぶ理由は”豆”から入れたいからですが、なぜか”粉”のコースが存在します。しかも、”豆”と”粉”のボタンが同じ大きさで表示も同じなので、朝のぼけた頭では見分けるのが難しいです。ボタンを大きくしたり色を変えて、分かりやすくしてほしいです。次に、フィルターの上蓋ですが、しっかり入れないとコーヒーがあふれる原因になります。そのために”つまみ”が追加されましたが、私は指でセットするので不要です。また、水タンクのフィルターは必要ないと思います。全自動を選ぶ人は、浄水器か美味しい水を使っているでしょう。コーヒーの仕上がりコースも多すぎて、濃さは豆の量で調整すれば十分です。

改善点が多くなりましたが、私にとってこの全自動コーヒーメーカーは他に代えがたい存在です。朝にフィルター、豆、水をセットして、ボタンを押すだけで、自分好みのコーヒーが作れます。

全自動コーヒーメーカーの理想形だと思います。ぜひ購入をおすすめします！

---","1,2,4",2.5,0,366
　,"　
余計な機能がなく、シンプルな「全自動」コーヒーメーカーの最高峰です！20年間使用していたNational製NC-A25からの買い替えで、とても満足しています。

他のメーカーには1杯や2杯分の豆を自動で計量するモデルもありますが、それは私にとって全自動ではありません。また、お湯が注がれる様子を見れる機能もありますが、それを見たい人は自分でネルドリップすると思います。この製品は、自動で私の好みに合ったコーヒーを作ってくれるので、本当に満足していますが、いくつかの点で改善が必要だと感じます。

まず、全自動を選ぶ理由は”豆”から作りたいからですが、なぜか”粉”コースもあります。さらに、”豆”と”粉”のボタンが同じ大きさで表示も同じため、朝のぼんやりした状態では区別が難しいです。ボタンは大きくするか色分けして、わかりやすくしてほしいですね。次に、フィルターの上蓋は、きちんと位置を合わせないとコーヒーがあふれます。そのために”つまみ”が追加されましたが、私は指でしっかりセットするので不要です。また、水タンクのフィルターは必要ありません。全自動を選ぶような人は、すでに浄水器や美味しい水を使っていると思います。コーヒーの仕上がりやフィルターの粗さ、ポットの蓋のレバーで細かく選べますが、そんなに細かい選択はいらないです。濃さは豆の量で調整すれば問題ないです。

不満が多くなってしまいましたが、私にとってこの全自動コーヒーメーカーは唯一無二の存在です。朝にフィルター、豆、水をセットして、”豆”ボタンを押すことで、自分の好きなコーヒーが自動で作れます。

全自動コーヒーメーカーの理想的な完成形だと思います。買う価値があります！","1,2,4",2.5,0,366
　,"　
5～6年前に購入した羽根型のものが壊れたため、新たにこちらを購入しましたが、顔にしっかりと風が来る点でこちらの方が断然良いです。ただ、内側の丸い部分から風が出ないというレビューの意味を理解できたのは少し残念です。また、説明書に記載されていた保証延長のLINE登録が存在しないようで、もし保証期間内に壊れたら心配です。","1,2",2.5,0,3
　,"　
再度購入したものの、別のブランドに変わってしまい、比較してみると前の方が風の強さがあったので、私としてはまあまあという感じです。","1,2",2.5,0,11
　,"　
非常に満足しています。この商品はとても良いです。風力は電源ボタンを押すたびに調整でき、今日の昼間使用したところ、持っている扇風機よりもかなり強い風を感じ、両手が自由になるのでとても楽でした。羽なしとされているものの、本体内部には直径4～5㎝の風車が左右に各1つずつ内蔵されているため、見た目は羽なしです。首の後ろにある金属プレートは初めは冷たく感じますが、しばらくすると体温や外気温で温かくなってしまいましたが、これは私の使い方が悪かったのかもしれません。バッテリーに関しては特に問題なく、ただし屋外で長時間使用する場合は注意が必要だと思います。通勤・通学で1時間、往復で2時間使用し、月曜日から金曜日までの5日間で約10時間使用した後、土日に充電するというサイクルになるかと思います。全体的な耐久性についても期待しています。","1,2,4",2.5,0,14
　,"　
別の機種も購入しましたが、こちらの製品は異なるモデルながら、風量が弱いとはいえ、強く感じました。また、充電も一度のフル充電で通勤時間の往復3時間強を十分に持つことができました。","1,2,4",2.5,0,30
　,"　
値段相応と言える商品で、ただの先端にファンがついているものとは一線を画していますが、まぁまぁの出来かなと思います。","1,2,3",2.5,0,32
　,"　
お得感があり、他の商品と比べて安価だったので、レビューが良いこともありセールで購入しました。サイズは少し大きいと感じましたが、見た目の重さは気になりませんでした。最大音量でも、それほど気にならない程度です。まだ屋外で使っていませんが、楽しみにしています。","1,2,3",2.5,0,54
　,"　
充電が早く、バッテリーの持ちも良いです。最近Amazonで購入した同じタイプと比較すると、長持ちするバッテリーと迅速な充電が私の暑がりな体質には非常に助かっています。冷却部分は冷たくは感じませんが、以前の製品はずれることが多く風が当たらないことがありましたが、こちらはフィット感が非常に良いです。しかし、猛暑の時期には強めの設定でないと風を感じにくいです。予備として購入しましたが、以前のものは使わなくなりそうです。","1,2,4",2.5,0,56
　,"　
ペルチェ素子だと思っていたが、実際にはただの首掛け扇風機だった。","1,2",2.5,0,71
　,"　
「ネックファン　冷却プレート」を検索していると、さまざまな商品が見つかり、最初は安価なものを試そうと思ったところ、本品が表示されました。ゴルフのために3日後に使いたかったので、つい購入してしまいました。

ペルチェ素子の効果を期待していたのですが、本品は「冷感」ではなく「涼感」と記載されており、単にステンレス板が貼り付けられているだけでした。肌に触れた瞬間は「涼感」を感じることができますが、数秒間だけです。

これまで購入した中では、軽量な方だと思いますが、風量は少なく、最高設定の3にしてやっと酷暑の屋外で使える程度で、他の機種の2程度の風量しかありません。

今回の購入は自分が期待した商品ではありませんでしたが、やはり「穴が空くように」説明文をしっかり読む重要性を改めて学びました…。","1,2,3,4",2.5,0,77
　,"　
前回は別の少し安価な商品を購入し、今回のものと比較したところ、風力を1〜3段階で確認した際、今回の方が音は静かですが、風力はもうひとつの方が強い結果でした。ただし、今回の商品の方が軽量なので、その点では購入して良かったと思います。","1,2,3",2.5,0,95
　,"　
最初に購入した冷蔵庫では収まりきらなくなったため、追加で購入しましたが、とても使いやすく、霜が気になるほどです。役に立った。","1,2",2.5,0,108
　,"　
サイズが小さくて低いため、ダンボールを開けるのが非常に難しかったです。引越しの際に大型冷蔵庫から1人暮らし用に買い替えましたが、レビューが良かったので購入を決めました。玄関先まで運んでもらった後は自分で設置する必要があり、女性の私にはダンボールを開けるために大きなカッターを使ったり、冷蔵庫を定位置に移動させるのが一苦労でした。思ったよりもサイズが小さく低いため、食材の出し入れがしづらいです。卵を6個収納できるケースは付いていますが、1パックではありません。肉や魚、数本のドリンクを入れるとすぐにいっぱいになってしまいます。また、冷凍庫には霜ができやすく、氷を作るスペースを考えると冷凍するスペースは限られています。さらに、ドアを開けると食品が滑り落ちやすいです。駅のノジマに行ったところ、もう少し大きい冷蔵庫が20000円代で販売されていて納品も早いとのことなので、買い替えを真剣に検討中です。やはり店頭で購入すればよかったと後悔していますが、これはあくまで私の個人的な意見なので、他の方には合うかもしれません。","1,2,3,4",2.5,0,180
　,"　
これほど便利な全自動コーヒーメーカーは初めて使いました。最初は高価格だと感じましたが、コーヒー好きには購入する価値があると思います。","2,3",2.5,0,191
　,"　
3代目を購入しました。1代目は10年間使えましたが、2代目は2年で壊れてしまいました。毎日使うものなので修理を待つことができず、3代目を選びました。2代目は廉価版ということで耐久性に不安がありましたが、価格が安かったため購入を決めました。耐久性に期待しています。","2,3",2.5,0,198
　,"　
長年愛用していた同社のマシンが壊れたため、これを購入しました。機械はそれなりの価格ですが、コーヒーを頻繁に飲む私にとってはコンビニコーヒーと比較してもかなりコストパフォーマンスが良いです。

古いモデルに比べて音が静かになり、スッキリとした味わいが楽しめるようになったのが素晴らしいです。抽出に少し時間がかかるものの、全体的には満足しています。","1,2,3",2.5,0,201
　,"　
非常に美味しいです！これまで粉を使用するコーヒーメーカーを使っていましたが、思い通りの味が出ずに買い替えを検討していたところ、息子夫婦からこの商品を教えてもらいました。文句なく美味しいので、購入して本当に良かったです。比較的早く届きました。","2,7",2.5,0,202
　,"　
おすすめです。  
少し安い中古品を「とても良い」状態で購入したところ、届いた際に箱からコーヒーの粉がたくさん出てきて、本体が簡易清掃もされていない印象でした。出荷直前まで使用していたのかと思える状態だったため、返品しました。返品後に新品を探したところ、Amazonプライムセールで中古よりも新品の方が安くなっていたので、セールを待った方が得だと実感しました。新しく届いた新品はもちろんきれいで、本当に便利で簡単で、毎日手軽にカフェラテを楽しめて最高です。粉状に挽いた豆も使えるので、前に購入した豆を無駄にせずに済みました。水が不足している時やゴミが溜まっている時はマークで知らせてくれるので、付属の表を見て判断しています。思ったよりもゴミはすぐに溜まるので、こまめに捨てることをおすすめします。起動は早いとは言えませんが、お湯を沸かしてハンドドリップするよりも何倍も速いです。私はYouTubeを見ながら、豆を最も細かく挽く設定で使っており、クレマが出やすいようです。豆の量を少なめに設定するとクレマは少なくなりますが、濃くするとしっかりと出て、見た目も楽しめます。スチーマーはまだ使っていませんが、それでも購入して良かったと感じています。","1,2,3,4,6",2.5,0,203
　,"　
全自動のコーヒーメーカーは、同じコーヒー豆を使ってもグラインド式より遥かに美味しいですが、カプチーノなどを楽しむ習慣がない方には無駄な機能がついているかもしれません。臼式のコーヒーメーカーなら半額以下で購入できるので、それで十分だと思います。ちなみに、我が家ではセカンドハウス用と両方を持っていますが、このデロンギが故障した場合は再び臼式のものを購入するつもりです。","1,2",2.5,0,204
　,"　
ジャポネーゼ機能に非常に満足しています。使用開始から約4年が経ち、ほぼ毎日利用しています。別のメーカーと比較した際の決め手は「コップに1杯ずつ注げること」です。最初はエスプレッソモードのみの低価格モデルを選びましたが、その際はお湯で薄める手間がありました。しかし、こちらのモデルではその手間がなく、非常に快適です。年に一度の石灰除去は必要ですが、それほど手間ではありません。カプチーノも何度か作りましたが、クリーミーな泡をうまく作ることができませんでした。それでも、挽きたての豆から淹れるコーヒーは格別です！","1,2,3,4",2.5,0,210
　,"　
商品が届いてすぐにセッティングし、エスプレッソをミルクの泡に注いで主人に飲ませたところ、「とても美味しい」と言われ、その後カプチーノを作ったら、こちらもとても美味しくいただけました。コーヒーショップのものにも負けない品質で、むしろ自宅で作るからこそそれ以上だと思っています。普通のコーヒーメーカーよりも高価でしたが、全く後悔はしていません！","2,3,4",2.5,0,214
　,"　
購入前に確認しておきたい点がありますが、本商品は非常においしいコーヒーを楽しむことができます。普段コーヒー豆を使用せず、粉やインスタントを利用している方には、まず近くのスーパーでコーヒー豆が取り扱われているかをチェックすることをおすすめします。私の近所のスーパーでは粉とインスタントコーヒーしか扱っておらず、コーヒー豆は置いていませんでした。要望を出した際には、以前は扱っていたけれど需要が少なくなったために取り扱えなくなったとのことでした。そのため、コーヒー豆の入手先を確認してから本商品の購入を考えると良いでしょう。もちろん、インターネットでの購入も可能ですが、送料がかかるため、気軽に多様な味を試すのは難しくなります。なお、本商品は他のコーヒーマシンと比べると価格が高めですが、その分、非常においしいコーヒーを楽しめるので、毎日コーヒーを飲む方にはおすすめです。","2,3,4",2.5,0,217
　,"　
同価格帯のGaggiaよりも非常に作りが良く、手入れも簡単で、味は豆の選び方に左右されると思います。","1,2,3",2.5,0,224
　,"　
価格は高いが、非常に満足しています。購入前は同じデロリアンのBAR14Nでエスプレッソを作っていましたが、粉の充填や後片付けが面倒で、使用する機会が減っていました。しかし、これなら豆をひいて簡単に作れ、豆のかすも捨てやすいです。カプチーノを作る際も、以前はミルクの泡立てがうまくいかなかったのですが、これは自動で泡立ててくれるので失敗がありません。あとは、長く使えることを願っています。","1,2,3",2.5,0,225
　,"　
とても便利です。これまでデロンギの手動エスプレッソマシーンを使用していましたが、壊れてしまったためこちらに買い替えました。以前は豆をすでに挽いたものを購入していましたが、こちらは豆を購入してその都度挽けるため、鮮度と味が高く、手入れも簡単です。以前は洗い物があり、3杯目を飲むには洗わなければなりませんでしたが、こちらは何杯でも淹れられます。購入時は少し高いと悩みましたが、思い切って買ってよかったです。","1,2,3,4",2.5,0,226
　,"　
妻が全自動式のコーヒーマシンを欲しがっていたため、最初は1～2万円程度の製品を購入するつもりでリサーチを重ねて比較していましたが、私は家電の細かい仕様を気にするタイプで、調べれば調べるほど気に入るものが見つかりませんでした。次第に価格帯を上げていくと、やはりデロンギのマシンに行き着きました。どのモデルも基本的な性能は同じですが、使用できる種類が一定以上だったため、ホットミルクやラテマキアートが作れると子供たちも喜ぶと思い、人数が増える分のコストパフォーマンスを考慮して数年内に元が取れると見込んで、予定の十倍以上の価格でこの製品を選びました。使用してから2か月以上経ちましたが、家族や訪れる友人にも好評で、毎日フル稼働しています。手間がかかる掃除も、美味しい飲み物を楽しむことを考えれば苦になりません。ただ一つの欠点は、ミルクの消費量が倍以上に増え、毎日1本は購入しているということです。","1,2,3,4",2.5,0,234
　,"　
使いやすくて操作も簡単なこのコーヒーメーカーは、ペーパーフィルタを必要とせず、ドリップ後のかすが乾燥した状態で出てくるため、捨てる際に手が汚れません。さらに、コーヒーの濃さを調整でき、一度に多くの豆を投入できるため、家でコーヒーを楽しむ機会が増えました。","1,2",2.5,0,240
　,"　
フィルター不要で豆挽きから抽出まで全自動なので、とにかく楽です。安価なフィルター式の自動コーヒーメーカーを購入するくらいなら、こちらを選んだ方が良いでしょう。","1,2,3",2.5,0,252
　,"　
コーヒーに特別なこだわりはない私ですが、こちらの味は美味しいと感じます。濃さや量を調整できる点がとても便利で、ホットの場合は豆の量を加減し、アイスでは氷が溶けるためホットよりも濃いめに作れるのが大きな利点です。また、豆の処理も適度に行ってくれるので手間が省けます。ただし、他のレビューにもある通り、音がかなり大きいので気になる方には不快かもしれません。体感的にはバリスタやドルチェグストの1.5倍ほどの音の大きさです。","1,2",2.5,0,260
